"Fx0"	"z"	"Lx0"
9.14141836486743e-14	0.245	1.66134701060527e+43
9.14141836486743e-14	0.245	1.66134701060527e+43
9.14141836486743e-14	0.245	1.66134701060527e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.00233659189e-13	0.245	1.82163077335634e+43
1.09904021820386e-13	0.245	1.99737842440867e+43
1.09904021820386e-13	0.245	1.99737842440867e+43
1.09904021820386e-13	0.245	1.99737842440867e+43
1.09904021820386e-13	0.245	1.99737842440867e+43
1.09904021820386e-13	0.245	1.99737842440867e+43
1.09904021820386e-13	0.245	1.99737842440867e+43
1.09904021820386e-13	0.245	1.99737842440867e+43
1.09904021820386e-13	0.245	1.99737842440867e+43
1.20507363594498e-13	0.245	2.19008189181093e+43
1.20507363594498e-13	0.245	2.19008189181093e+43
1.20507363594498e-13	0.245	2.19008189181093e+43
1.20507363594498e-13	0.245	2.19008189181093e+43
1.20507363594498e-13	0.245	2.19008189181093e+43
1.20507363594498e-13	0.245	2.19008189181093e+43
1.20507363594498e-13	0.245	2.19008189181093e+43
1.20507363594498e-13	0.245	2.19008189181093e+43
1.20507363594498e-13	0.245	2.19008189181093e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.32133696656066e-13	0.245	2.4013770421387e+43
1.44881717359174e-13	0.245	2.6330575674239e+43
1.44881717359174e-13	0.245	2.6330575674239e+43
1.44881717359174e-13	0.245	2.6330575674239e+43
1.44881717359174e-13	0.245	2.6330575674239e+43
1.44881717359174e-13	0.245	2.6330575674239e+43
1.44881717359174e-13	0.245	2.6330575674239e+43
1.44881717359174e-13	0.245	2.6330575674239e+43
1.44881717359174e-13	0.245	2.6330575674239e+43
1.58859644104113e-13	0.245	2.88709021187012e+43
1.58859644104113e-13	0.245	2.88709021187012e+43
1.58859644104113e-13	0.245	2.88709021187012e+43
1.58859644104113e-13	0.245	2.88709021187012e+43
1.58859644104113e-13	0.245	2.88709021187012e+43
1.58859644104113e-13	0.245	2.88709021187012e+43
1.74186136007227e-13	0.245	3.165631467614e+43
1.74186136007227e-13	0.245	3.165631467614e+43
1.74186136007227e-13	0.245	3.165631467614e+43
1.74186136007227e-13	0.245	3.165631467614e+43
1.74186136007227e-13	0.245	3.165631467614e+43
1.74186136007227e-13	0.245	3.165631467614e+43
1.74186136007227e-13	0.245	3.165631467614e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
1.90991300202355e-13	0.245	3.4710458812635e+43
2.0941779632492e-13	0.245	3.80592612661803e+43
2.0941779632492e-13	0.245	3.80592612661803e+43
2.0941779632492e-13	0.245	3.80592612661803e+43
2.0941779632492e-13	0.245	3.80592612661803e+43
2.0941779632492e-13	0.245	3.80592612661803e+43
2.0941779632492e-13	0.245	3.80592612661803e+43
2.29622047554629e-13	0.245	4.17311501396836e+43
2.29622047554629e-13	0.245	4.17311501396836e+43
2.29622047554629e-13	0.245	4.17311501396836e+43
2.29622047554629e-13	0.245	4.17311501396836e+43
2.29622047554629e-13	0.245	4.17311501396836e+43
2.51775568497404e-13	0.245	4.57572962281406e+43
2.51775568497404e-13	0.245	4.57572962281406e+43
2.51775568497404e-13	0.245	4.57572962281406e+43
2.51775568497404e-13	0.245	4.57572962281406e+43
2.51775568497404e-13	0.245	4.57572962281406e+43
2.51775568497404e-13	0.245	4.57572962281406e+43
2.51775568497404e-13	0.245	4.57572962281406e+43
2.51775568497404e-13	0.245	4.57572962281406e+43
2.51775568497404e-13	0.245	4.57572962281406e+43
2.76066421178958e-13	0.245	5.0171877628621e+43
2.76066421178958e-13	0.245	5.0171877628621e+43
2.76066421178958e-13	0.245	5.0171877628621e+43
2.76066421178958e-13	0.245	5.0171877628621e+43
3.02700811510009e-13	0.245	5.50123698793469e+43
3.02700811510009e-13	0.245	5.50123698793469e+43
3.02700811510009e-13	0.245	5.50123698793469e+43
3.02700811510009e-13	0.245	5.50123698793469e+43
3.02700811510009e-13	0.245	5.50123698793469e+43
3.31904839775573e-13	0.245	6.0319864090868e+43
3.31904839775573e-13	0.245	6.0319864090868e+43
3.31904839775573e-13	0.245	6.0319864090868e+43
3.31904839775573e-13	0.245	6.0319864090868e+43
3.31904839775573e-13	0.245	6.0319864090868e+43
3.31904839775573e-13	0.245	6.0319864090868e+43
3.63926420008313e-13	0.245	6.6139415769957e+43
3.63926420008313e-13	0.245	6.6139415769957e+43
3.63926420008313e-13	0.245	6.6139415769957e+43
3.63926420008313e-13	0.245	6.6139415769957e+43
3.63926420008313e-13	0.245	6.6139415769957e+43
3.99037384539562e-13	0.245	7.25204272974065e+43
3.99037384539562e-13	0.245	7.25204272974065e+43
3.99037384539562e-13	0.245	7.25204272974065e+43
3.99037384539562e-13	0.245	7.25204272974065e+43
3.99037384539562e-13	0.245	7.25204272974065e+43
3.99037384539562e-13	0.245	7.25204272974065e+43
4.37535791593633e-13	0.245	7.95170673065933e+43
4.37535791593633e-13	0.245	7.95170673065933e+43
4.79748455514667e-13	0.245	8.71887305229296e+43
4.79748455514667e-13	0.245	8.71887305229296e+43
4.79748455514667e-13	0.245	8.71887305229296e+43
4.79748455514667e-13	0.245	8.71887305229296e+43
4.79748455514667e-13	0.245	8.71887305229296e+43
5.26033721105201e-13	0.245	9.56005419677961e+43
5.76784505627918e-13	0.245	1.0482390980716e+44
6.93447497554832e-13	0.245	1.26026058658692e+44
6.93447497554832e-13	0.245	1.26026058658692e+44
6.93447497554832e-13	0.245	1.26026058658692e+44
6.93447497554832e-13	0.245	1.26026058658692e+44
7.60350061238928e-13	0.245	1.38184825465117e+44
7.60350061238928e-13	0.245	1.38184825465117e+44
8.33707263584619e-13	0.245	1.51516648160353e+44
9.14141836486734e-13	0.245	1.66134701060525e+44
9.14141836486734e-13	0.245	1.66134701060525e+44
9.14141836486734e-13	0.245	1.66134701060525e+44
1.00233659188999e-12	0.245	1.82163077335632e+44
1.09904021820385e-12	0.245	1.99737842440865e+44
1.20507363594497e-12	0.245	2.19008189181091e+44
1.20507363594497e-12	0.245	2.19008189181091e+44
1.32133696656064e-12	0.245	2.40137704213868e+44
1.32133696656064e-12	0.245	2.40137704213868e+44
1.58859644104112e-12	0.245	2.8870902118701e+44
1.58859644104112e-12	0.245	2.8870902118701e+44
2.09417796324918e-12	0.245	3.80592612661799e+44
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
6.94258253015314e-14	0.255	1.38184825465118e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
7.61239036923756e-14	0.255	1.51516648160354e+43
8.34682006039935e-14	0.255	1.66134701060527e+43
8.34682006039935e-14	0.255	1.66134701060527e+43
8.34682006039935e-14	0.255	1.66134701060527e+43
8.34682006039935e-14	0.255	1.66134701060527e+43
8.34682006039935e-14	0.255	1.66134701060527e+43
8.34682006039935e-14	0.255	1.66134701060527e+43
8.34682006039935e-14	0.255	1.66134701060527e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
9.15210620335842e-14	0.255	1.82163077335634e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.00350849007693e-13	0.255	1.99737842440867e+43
1.10032517901392e-13	0.255	2.19008189181093e+43
1.10032517901392e-13	0.255	2.19008189181093e+43
1.10032517901392e-13	0.255	2.19008189181093e+43
1.10032517901392e-13	0.255	2.19008189181093e+43
1.10032517901392e-13	0.255	2.19008189181093e+43
1.10032517901392e-13	0.255	2.19008189181093e+43
1.10032517901392e-13	0.255	2.19008189181093e+43
1.10032517901392e-13	0.255	2.19008189181093e+43
1.10032517901392e-13	0.255	2.19008189181093e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.20648256745611e-13	0.255	2.4013770421387e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.32288182924248e-13	0.255	2.6330575674239e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.45051108183839e-13	0.255	2.88709021187012e+43
1.59045377449985e-13	0.255	3.165631467614e+43
1.59045377449985e-13	0.255	3.165631467614e+43
1.59045377449985e-13	0.255	3.165631467614e+43
1.59045377449985e-13	0.255	3.165631467614e+43
1.59045377449985e-13	0.255	3.165631467614e+43
1.74389788571272e-13	0.255	3.4710458812635e+43
1.74389788571272e-13	0.255	3.4710458812635e+43
1.74389788571272e-13	0.255	3.4710458812635e+43
1.74389788571272e-13	0.255	3.4710458812635e+43
1.91214600798419e-13	0.255	3.80592612661803e+43
1.91214600798419e-13	0.255	3.80592612661803e+43
1.91214600798419e-13	0.255	3.80592612661803e+43
1.91214600798419e-13	0.255	3.80592612661803e+43
1.91214600798419e-13	0.255	3.80592612661803e+43
1.91214600798419e-13	0.255	3.80592612661803e+43
1.91214600798419e-13	0.255	3.80592612661803e+43
1.91214600798419e-13	0.255	3.80592612661803e+43
1.91214600798419e-13	0.255	3.80592612661803e+43
2.0966264055969e-13	0.255	4.17311501396836e+43
2.0966264055969e-13	0.255	4.17311501396836e+43
2.29890513919506e-13	0.255	4.57572962281406e+43
2.29890513919506e-13	0.255	4.57572962281406e+43
2.29890513919506e-13	0.255	4.57572962281406e+43
2.29890513919506e-13	0.255	4.57572962281406e+43
2.29890513919506e-13	0.255	4.57572962281406e+43
2.52069936012889e-13	0.255	5.0171877628621e+43
2.52069936012889e-13	0.255	5.0171877628621e+43
2.52069936012889e-13	0.255	5.0171877628621e+43
2.52069936012889e-13	0.255	5.0171877628621e+43
2.52069936012889e-13	0.255	5.0171877628621e+43
2.52069936012889e-13	0.255	5.0171877628621e+43
2.52069936012889e-13	0.255	5.0171877628621e+43
2.76389188741341e-13	0.255	5.50123698793469e+43
2.76389188741341e-13	0.255	5.50123698793469e+43
2.76389188741341e-13	0.255	5.50123698793469e+43
2.76389188741341e-13	0.255	5.50123698793469e+43
2.76389188741341e-13	0.255	5.50123698793469e+43
2.76389188741341e-13	0.255	5.50123698793469e+43
2.76389188741341e-13	0.255	5.50123698793469e+43
2.76389188741341e-13	0.255	5.50123698793469e+43
3.03054719104584e-13	0.255	6.0319864090868e+43
3.03054719104584e-13	0.255	6.0319864090868e+43
3.03054719104584e-13	0.255	6.0319864090868e+43
3.03054719104584e-13	0.255	6.0319864090868e+43
3.32292891736474e-13	0.255	6.6139415769957e+43
3.64351910522411e-13	0.255	7.25204272974065e+43
3.64351910522411e-13	0.255	7.25204272974065e+43
3.64351910522411e-13	0.255	7.25204272974065e+43
3.64351910522411e-13	0.255	7.25204272974065e+43
3.64351910522411e-13	0.255	7.25204272974065e+43
3.64351910522411e-13	0.255	7.25204272974065e+43
3.64351910522411e-13	0.255	7.25204272974065e+43
3.99503925610936e-13	0.255	7.95170673065933e+43
3.99503925610936e-13	0.255	7.95170673065933e+43
3.99503925610936e-13	0.255	7.95170673065933e+43
3.99503925610936e-13	0.255	7.95170673065933e+43
3.99503925610936e-13	0.255	7.95170673065933e+43
3.99503925610936e-13	0.255	7.95170673065933e+43
4.38047343706e-13	0.255	8.71887305229296e+43
4.38047343706e-13	0.255	8.71887305229296e+43
4.38047343706e-13	0.255	8.71887305229296e+43
4.38047343706e-13	0.255	8.71887305229296e+43
4.38047343706e-13	0.255	8.71887305229296e+43
4.38047343706e-13	0.255	8.71887305229296e+43
4.80309361252069e-13	0.255	9.56005419677961e+43
4.80309361252069e-13	0.255	9.56005419677961e+43
4.80309361252069e-13	0.255	9.56005419677961e+43
4.80309361252069e-13	0.255	9.56005419677961e+43
4.80309361252069e-13	0.255	9.56005419677961e+43
5.26648742016354e-13	0.255	1.0482390980716e+44
5.26648742016354e-13	0.255	1.0482390980716e+44
5.26648742016354e-13	0.255	1.0482390980716e+44
5.26648742016354e-13	0.255	1.0482390980716e+44
5.26648742016354e-13	0.255	1.0482390980716e+44
5.26648742016354e-13	0.255	1.0482390980716e+44
5.77458862647169e-13	0.255	1.14937131538031e+44
6.33171052062263e-13	0.255	1.26026058658692e+44
6.94258253015312e-13	0.255	1.38184825465117e+44
6.94258253015312e-13	0.255	1.38184825465117e+44
6.94258253015312e-13	0.255	1.38184825465117e+44
6.94258253015312e-13	0.255	1.38184825465117e+44
7.61239036923748e-13	0.255	1.51516648160353e+44
7.61239036923748e-13	0.255	1.51516648160353e+44
7.61239036923748e-13	0.255	1.51516648160353e+44
8.34682006039927e-13	0.255	1.66134701060525e+44
1.00350849007692e-12	0.255	1.99737842440865e+44
1.10032517901391e-12	0.255	2.19008189181091e+44
1.7438978857127e-12	0.255	3.47104588126347e+44
1.91214600798418e-12	0.255	3.80592612661799e+44
2.29890513919504e-12	0.255	4.57572962281402e+44
2.52069936012887e-12	0.255	5.01718776286205e+44
2.52069936012887e-12	0.255	5.01718776286205e+44
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
6.97312613694621e-14	0.265	1.51516648160354e+43
7.64588076811767e-14	0.265	1.66134701060527e+43
7.64588076811767e-14	0.265	1.66134701060527e+43
7.64588076811767e-14	0.265	1.66134701060527e+43
7.64588076811767e-14	0.265	1.66134701060527e+43
7.64588076811767e-14	0.265	1.66134701060527e+43
7.64588076811767e-14	0.265	1.66134701060527e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
8.38354155255153e-14	0.265	1.82163077335634e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
9.19237051883314e-14	0.265	1.99737842440867e+43
1.00792338447699e-13	0.265	2.19008189181093e+43
1.00792338447699e-13	0.265	2.19008189181093e+43
1.00792338447699e-13	0.265	2.19008189181093e+43
1.00792338447699e-13	0.265	2.19008189181093e+43
1.00792338447699e-13	0.265	2.19008189181093e+43
1.00792338447699e-13	0.265	2.19008189181093e+43
1.00792338447699e-13	0.265	2.19008189181093e+43
1.00792338447699e-13	0.265	2.19008189181093e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.10516601446187e-13	0.265	2.4013770421387e+43
1.2117904379759e-13	0.265	2.6330575674239e+43
1.2117904379759e-13	0.265	2.6330575674239e+43
1.2117904379759e-13	0.265	2.6330575674239e+43
1.2117904379759e-13	0.265	2.6330575674239e+43
1.2117904379759e-13	0.265	2.6330575674239e+43
1.2117904379759e-13	0.265	2.6330575674239e+43
1.2117904379759e-13	0.265	2.6330575674239e+43
1.2117904379759e-13	0.265	2.6330575674239e+43
1.2117904379759e-13	0.265	2.6330575674239e+43
1.2117904379759e-13	0.265	2.6330575674239e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.32870179353538e-13	0.265	2.88709021187012e+43
1.45689254578788e-13	0.265	3.165631467614e+43
1.45689254578788e-13	0.265	3.165631467614e+43
1.45689254578788e-13	0.265	3.165631467614e+43
1.45689254578788e-13	0.265	3.165631467614e+43
1.45689254578788e-13	0.265	3.165631467614e+43
1.45689254578788e-13	0.265	3.165631467614e+43
1.45689254578788e-13	0.265	3.165631467614e+43
1.45689254578788e-13	0.265	3.165631467614e+43
1.45689254578788e-13	0.265	3.165631467614e+43
1.59745091057995e-13	0.265	3.4710458812635e+43
1.59745091057995e-13	0.265	3.4710458812635e+43
1.59745091057995e-13	0.265	3.4710458812635e+43
1.59745091057995e-13	0.265	3.4710458812635e+43
1.59745091057995e-13	0.265	3.4710458812635e+43
1.59745091057995e-13	0.265	3.4710458812635e+43
1.59745091057995e-13	0.265	3.4710458812635e+43
1.59745091057995e-13	0.265	3.4710458812635e+43
1.59745091057995e-13	0.265	3.4710458812635e+43
1.59745091057995e-13	0.265	3.4710458812635e+43
1.75157009285999e-13	0.265	3.80592612661803e+43
1.75157009285999e-13	0.265	3.80592612661803e+43
1.75157009285999e-13	0.265	3.80592612661803e+43
1.75157009285999e-13	0.265	3.80592612661803e+43
1.75157009285999e-13	0.265	3.80592612661803e+43
1.75157009285999e-13	0.265	3.80592612661803e+43
1.75157009285999e-13	0.265	3.80592612661803e+43
1.75157009285999e-13	0.265	3.80592612661803e+43
1.92055841583748e-13	0.265	4.17311501396836e+43
1.92055841583748e-13	0.265	4.17311501396836e+43
1.92055841583748e-13	0.265	4.17311501396836e+43
1.92055841583748e-13	0.265	4.17311501396836e+43
1.92055841583748e-13	0.265	4.17311501396836e+43
1.92055841583748e-13	0.265	4.17311501396836e+43
1.92055841583748e-13	0.265	4.17311501396836e+43
1.92055841583748e-13	0.265	4.17311501396836e+43
1.92055841583748e-13	0.265	4.17311501396836e+43
1.92055841583748e-13	0.265	4.17311501396836e+43
2.10585042738509e-13	0.265	4.57572962281406e+43
2.10585042738509e-13	0.265	4.57572962281406e+43
2.10585042738509e-13	0.265	4.57572962281406e+43
2.10585042738509e-13	0.265	4.57572962281406e+43
2.10585042738509e-13	0.265	4.57572962281406e+43
2.10585042738509e-13	0.265	4.57572962281406e+43
2.10585042738509e-13	0.265	4.57572962281406e+43
2.30901907796655e-13	0.265	5.0171877628621e+43
2.30901907796655e-13	0.265	5.0171877628621e+43
2.53178907346897e-13	0.265	5.50123698793469e+43
2.53178907346897e-13	0.265	5.50123698793469e+43
2.53178907346897e-13	0.265	5.50123698793469e+43
2.53178907346897e-13	0.265	5.50123698793469e+43
2.53178907346897e-13	0.265	5.50123698793469e+43
2.53178907346897e-13	0.265	5.50123698793469e+43
2.53178907346897e-13	0.265	5.50123698793469e+43
2.53178907346897e-13	0.265	5.50123698793469e+43
2.53178907346897e-13	0.265	5.50123698793469e+43
2.77605151629228e-13	0.265	6.0319864090868e+43
2.77605151629228e-13	0.265	6.0319864090868e+43
2.77605151629228e-13	0.265	6.0319864090868e+43
2.77605151629228e-13	0.265	6.0319864090868e+43
2.77605151629228e-13	0.265	6.0319864090868e+43
2.77605151629228e-13	0.265	6.0319864090868e+43
2.77605151629228e-13	0.265	6.0319864090868e+43
2.77605151629228e-13	0.265	6.0319864090868e+43
3.04387995898471e-13	0.265	6.6139415769957e+43
3.04387995898471e-13	0.265	6.6139415769957e+43
3.04387995898471e-13	0.265	6.6139415769957e+43
3.04387995898471e-13	0.265	6.6139415769957e+43
3.04387995898471e-13	0.265	6.6139415769957e+43
3.04387995898471e-13	0.265	6.6139415769957e+43
3.33754800670395e-13	0.265	7.25204272974065e+43
3.33754800670395e-13	0.265	7.25204272974065e+43
3.33754800670395e-13	0.265	7.25204272974065e+43
3.33754800670395e-13	0.265	7.25204272974065e+43
